98 oldsmobile,acura,alfa romeo,audi,beamer,bentley,bently,benz,benzo,bima,bmw,buick,cadillac,cherry six four,chevrolet,chevy,chrysler,daewoo,daihatsu,dodge,double r,eagle,escalade,fofo,ford,geo,gmc,honda,hummer,hyundai,impala,infiniti,isuzu,jaguar,jeep,kia,land rover,lex,lexus,lincoln,lo-lo,lorenzo,m3,maybach,mazda,mercedes,mercedes-benz,mercury,merkur,mini,mitsubishi,mpv,nissan,oldsmobile,peugeot,plymouth,pontiac,porsche,saab,saturn,scion,scraper,sterling,subaru,suzuki,swangers,toyota,volkswagen,volvo,yugo
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/queenpen/rm_bside/igotcha.pen.txt
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/postaboy/rm_bside/j_harlem.pos.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/postaboy/rm_bside/its_okay.pos.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/deadprez/rm_bside/thetimes.prz.txt
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/deadprez/rm_bside/hh_remix.prz.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/loon/rm_bside/howwcrmx.loo.txt
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/naproots/rm_bside/awnawrmx.nap.txt
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/naproots/rm_bside/riches.nap.txt
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/chrsbrwn/rm_bside/poppin_r.cbr.txt
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/chrsbrwn/rm_bside/gimmewht.cbr.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/canibus/rm_bside/ttthrsmn.can.txt
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/canibus/rm_bside/who_owns.can.txt
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/canibus/rm_bside/shoutout.can.txt
0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/trillvil/rm_bside/neva_rmx.tri.txt
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/ptcapone/rm_bside/across11.ptc.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/funkflex/rm_bside/nuttin.flx.txt
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/gillykid/rm_bside/get_down.gil.txt
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/gillykid/rm_bside/so_gang.gil.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/lexicon/rm_bside/mm_remix.lex.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/d12/rm_bside/high.d12.txt
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/d12/rm_bside/rap_game.d12.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/mack_crg/rm_bside/ondarun.cgm.txt
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/mack_crg/rm_bside/down_rmx.cgm.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/mack_crg/rm_bside/dyouhave.cgm.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/alkahol/fire/drinkwit.alk.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/alkahol/fire/povertys.alk.txt
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/alkahol/fire/hangover.alk.txt
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/alkahol/fire/overhere.alk.txt
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/alkahol/21_over/maryjane.alk.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/alkahol/21_over/who_dem.alk.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/alkahol/21_over/bullshit.alk.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/alkahol/likwidat/funny.alk.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/alkahol/likwidat/ridas.alk.txt
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/alkahol/likwidat/pass_out.alk.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/alkahol/likwidat/killinit.alk.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/alkahol/coast_ii/atw_live.alk.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/alkahol/coast_ii/hitnrun.alk.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/alkahol/coast_ii/readmlip.alk.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/alkahol/xo/sickness.alk.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/alkahol/xo/promote.alk.txt
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/alkahol/xo/dadadada.alk.txt
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/alkahol/xo/bestucan.alk.txt
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/projectp/rm_bside/dont_rmx.pat.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/69_boyz/rm_bside/fiveo_2x.69b.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/threat/rm_bside/ltniggas.thr.txt
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/blkchild/rm_bside/prayer.bcd.txt
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/blkchild/rm_bside/relate.bcd.txt
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/cormega/rm_bside/crime.cor.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/cormega/rm_bside/the_real.cor.txt
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/cormega/rm_bside/takemine.cor.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/cormega/rm_bside/saga_rmx.cor.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/cormega/rm_bside/response.cor.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/cormega/rm_bside/r_niggas.cor.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/cormega/rm_bside/sexdrugs.cor.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/cormega/rm_bside/fuck_nas.cor.txt
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/xzibit/rm_bside/gameface.x2z.txt
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/xzibit/rm_bside/sp_shine.x2z.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/xzibit/rm_bside/youcantc.x2z.txt
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/xzibit/rm_bside/year2000.x2z.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/xzibit/rm_bside/shroomz2.x2z.txt
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/xzibit/rm_bside/inmyface.x2z.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/timbking/rm_bside/thugcorp.kng.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/timbking/rm_bside/armored.kng.txt
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/iverson/rm_bside/40_bars.ive.txt
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/iverson/rm_bside/per_view.ive.txt
