eagle
1,http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/mil/rm_bside/ride_out.mil.txt
1,http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/sprkills/beaches/blastfrm.spr.txt
1,http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/h_razah/rm_bside/ghetto.raz.txt
1,http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/mcgruff/rm_bside/train_up.mcg.txt
1,http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/companyf/rm_bside/dpa.flw.txt
1,http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/algorith/rm_bside/suffer.alg.txt
1,http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/wu_tang/rm_bside/care_blk.wtg.txt
1,http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/fieldmob/rm_bside/deep_ton.mob.txt
1,http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/kmd/rm_bside/popcorn.kmd.txt
1,http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/acyalone/lovehate/find_out.acy.txt
1,http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/ali/starch/oreoreo.ali.txt
1,http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/az_under/subverse/decolon.azt.txt
1,http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/az_under/subverse/ik_otik.azt.txt
1,http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/baby/5_star/irunthis.brd.txt
1,http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/beanie/reason/beanie.sig.txt
1,http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/beastie/license2/slowride.bst.txt
7,http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/bg/trustory/from13th.gee.txt
1,http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/big_tuck/ab_truth/indahood.tck.txt
1,http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/bigdaddy/taste_of/dolemite.bdk.txt
1,http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/blackeye/bridging/hot.bep.txt
1,http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/blackstr/blackstr/respire.blk.txt
1,http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/bless_1/starving/my_exist.bls.txt
1,http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/blk_shp/non_fict/we_boys.bsp.txt
1,http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/boss_hog/everyhog/givvahog.hog.txt
1,http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/bronze_n/thegreat/poem_bur.naz.txt
1,http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/camp_lo/lets_do/gotcha.cmp.txt
1,http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/cann_ox/coldvein/pigeon.cox.txt
1,http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/cap_one/through/pop_them.cap.txt
1,http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/chingy/jackpot/r_thurr.cgy.txt
1,http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/d12/theunder/cock_and.d12.txt
1,http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/da_band/too_hot/hold_me.bnd.txt
1,http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/da_beat/brace_4/da_conn.dab.txt
1,http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/dj_drama/grillzlp/storypt4.djd.txt
1,http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/dre_dog/hkitchen/cadillac.ddg.txt
1,http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/dre_dog/tears_of/rapworld.ddg.txt
1,http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/ec_illa/illa_lp/what_you.ila.txt
1,http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/eightbll/lost/coffee.8bl.txt
1,http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/gngstarr/baldhead/come_up.gru.txt
1,http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/h_razah/when_all/gg.raz.txt
1,http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/haiku_d/etat/non_comp.hai.txt
1,http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/hi_c/skanless/jackmove.hic.txt
1,http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/hiero/thirdeye/the_who.hie.txt
1,http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/hiero/thirdeye/things.hie.txt
1,http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/house_ga/undadogz1/youready.hga.txt
1,http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/hush/bullet/themarch.hsh.txt
1,http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/ill_bill/future/license.ill.txt
1,http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/infinite/360_d_EP/360_deg.inf.txt
1,http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/jedimind/v_gandhi/walkwith.jmt.txt
1,http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/jehst/falling/brimrock.jeh.txt
2,http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/kidzhall/schoolws/moveonup.kdz.txt
1,http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/killarmy/dirtywea/allahsee.kll.txt
1,http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/killarmy/fearlove/noncha.kll.txt
1,http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/killarmy/silent/blood.kll.txt
1,http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/lastpoet/chastise/e_plub.lsp.txt
1,http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/lil_slim/powder/blunt.slm.txt
4,http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/lil_slim/powder/eagle_st.slm.txt
1,http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/lil_slim/powder/iusedto2.slm.txt
1,http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/lil_slim/powder/shop.slm.txt
1,http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/luniz/stackola/5150.lnz.txt
1,http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/m1/confiden/been_thr.em1.txt
1,http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/mac_dre/albooboo/mafioso.mdr.txt
1,http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/mac_dre/its_not/iz_real.mdr.txt
1,http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/mac_mall/illegal2/clock.mac.txt
1,http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/mathemat/lovehell/da_great.mat.txt
1,http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/mcgruff/destined/manyknow.mcg.txt
1,http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/messcaln/get_guac/scraper.cln.txt
1,http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/mexakinz/mexakinz/instinct.mex.txt
1,http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/miilkbne/da_miilk/kids_on.mlk.txt
1,http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/misc/hip-hop/for_love.ezd.txt
1,http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/mrsancho/from_the/s_oldie.san.txt
1,http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/mrshadow/canthide/wlfcries.dow.txt
1,http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/pacewon/telepath/kalright.pac.txt
1,http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/pharcyde/bizarre/on_thedl.phr.txt
1,http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/phi_life/metaphor/takeheed.phi.txt
1,http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/pnc/what_cha/chopped.pnc.txt
1,http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/prodigal/return/campaign.pro.txt
1,http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/raekwon/immobile/heart_to.rkw.txt
1,http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/rap_comp/41stside/pain.41s.txt
1,http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/rebelins/un_subst/rec_room.dck.txt
1,http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/rickross/trilla/maybach.rck.txt
1,http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/royce/mic/gone_in.r59.txt
1,http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/rza/bobbydig/mantis.rza.txt
1,http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/rza/bobbydig/silkworm.rza.txt
2,http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/rza/bobbydig/thebells.rza.txt
1,http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/rza/bobbydig/unspoken.rza.txt
